"","academicyear","instname","control","hbcu","hsi","medical","nettuition01","tuition_reliance_a1","appliedaid01","grant01","tuition_discount","fed_grant_pct","fed_grant_avg_amount","inst_grant_avg_amount","loan_num","loan_avg_amount","tuition01_tf","fee01_tf","education_share","instruction_share","studserv_share","eandr_degree","average_subsidy","nettuition_share","gross_operating_margin","fringe_benefit_play","instr_sal_as_pct_instrtot","acadsupp_sal_as_pct_acadsupptot","assets06","totaldegrees_100fte","bach_deg_share_of_tot_deg","ftretention_rate","fall_cohort_num","fall_cohort_pct","total_enrollment_amin_tot","total_enrollment_asian_tot","total_enrollment_black_tot","total_enrollment_hisp_tot","total_enrollment_white_tot","total_enrollment_multi_tot","applcn","enrollftcount","enrollptcount","NumStudSubACT","NumStudSubSAT","instacttype","ft_executive_per_100fte","full_time_employee_share","ft_faculty_salary","full_time_employee_100fte","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NV","NY","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VA","VI","VT","WA","WI","WV","WY"
"205",2012,"Rhodes College",1,0,0,0,35064010,0.798675644,32631457,1303574,0.47075351,19,5940,19063,262,5786,36154,310,1,0.441550375,0.227912151,139696.9683,22211747,0.612196361,-9304500,1.295786911,0.532732332,0.392945547,470275342,22.36770322,0.975609756,0.87,545,31,13,96,123,45,1375,36,5203,554,0,1,1,2,5.237315876,0.920081967,68077.27647,24.49536279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"206",2012,"Milligan College",1,0,0,0,15161836,0.67351747,9439344,1511621,0.387668779,38,4242,13678,117,5525,24360,900,1,0.377266728,0.231729417,54201.06369,1857298,0.890870005,4709103,1.199954736,0.717808955,0.508847271,57443014,27.54385965,0.687898089,0.8,204,21,4,14,62,35,1044,19,603,204,0,1,1,2,2.631578947,0.716,51902.49254,15.70175439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"207",2012,"Middle Tennessee State University",0,0,0,0,154243034,0.505794365,54908170,42936556,0.128221693,50,4597,3538,1823,5148,5256,1498,0.847187443,0.593029238,0.150134471,49408.67573,80052906.32,0.658325679,549439,1.324772945,0.635825951,0.623492635,576611385,20.83205201,0.824757486,0.7,3466,15,84,692,4577,843,18730,530,10814,3368,71,1,1,2,0.439309406,0.696078431,65208.6047,9.669200018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"208",2012,"University of Memphis",0,0,0,0,137258666,0.413939251,50161109,40655858,0.21671992,55,4841,6461,1417,5177,6144,1246,0.790957526,0.482651521,0.201216297,69689.0955,141149270.5,0.493012763,-17538217,1.295082117,0.659942383,0.386396048,606180594,21.90721649,0.681852315,0.77,2497,14,62,591,8635,555,11571,472,6713,2473,104,1,1,2,0.416758061,0.526679222,71971.98161,13.80236894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"209",2009,"Memphis College of Art",1,0,0,0,4513772,0.546390788,2890588,491195,0.396490402,44,4096,9925,63,5512,21000,560,1,0.431161679,0.166250396,78610.06154,595882,0.883381145,1071553,1.193057856,0.774654837,0.650662387,18581345,18.41685042,0.430769231,0.66,101,31,0,7,75,13,299,0,664,101,0,1,1,2,1.416680802,0.564814815,47637.76,17.28350578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"210",2012,"Memphis College of Art",1,0,0,0,5775876,0.750844328,4353145,995677,0.42976957,69,5020,11557,75,7778,24400,650,1,0.395864143,0.143376056,82554.26087,1819116,0.760484804,-955967,1.180216919,0.657972417,0.592687177,27075985,23.46938776,0.739130435,0.76,94,25,0,9,77,23,285,18,544,94,0,1,1,2,1.275510204,0.515625,49104.2963,16.83673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"211",2009,"Maryville College",1,0,0,0,15662276,0.829797942,15916660,1107253,0.470206741,33,4979,16112,210,7459,26272,675,0.99094209,0.410090493,0.214723365,85096.8175,4760960.201,0.766885123,-11449561,1.210054989,0.707597212,0.541897933,116306332,21.74546165,1,0.67,297,27,3,12,59,21,955,4,1621,297,0,1,1,2,4.16788015,0.843949045,56005.45263,24.01061391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"212",2012,"Maryville College",1,0,0,0,16577125,0.798554154,16887627,1868400,0.451819345,45,4797,18527,218,6459,29230,694,0.993476017,0.40250822,0.222773385,103195.5311,4268372.278,0.795237685,-575516,1.237287902,0.657069604,0.609279771,129708416,19.23809524,1,0.7,293,27,9,12,60,27,917,9,1998,293,0,1,1,2,4.095238095,0.668523677,59455.03947,22.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"213",2012,"Lincoln Memorial University",1,0,0,1,67863987,0.978664563,14076668,2053008,0.15181065,71,4337,10892,271,5795,17520,200,0.979977105,0.544917164,0.095916805,69682.78131,-4382973.227,1.069043844,5695362,1.183966031,0.609340154,0.3672877,171111882,25.67643743,0.279912184,0.71,312,17,7,70,296,48,3291,4,1593,312,6,1,1,2,1.74746336,0.760115607,53576.46341,14.82525366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"214",2009,"Lee University",1,0,0,0,32668034,0.787882625,13031960,3620378,0.298514798,28,3994,7362,423,6147,10824,490,1,0.449461298,0.159174065,57321.44017,9004653,0.783919549,6178223,1.191152011,0.616084774,0.547036426,118683819,19.47947033,0.819807428,0.73,848,22,19,37,171,125,3313,72,1674,848,12,1,1,2,1.366510298,0.662337662,47028.19375,12.29859269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"215",2012,"Lee University",1,0,0,0,41098055,0.90018413,16776529,7644637,0.289877315,37,4227,8500,486,6299,12120,560,1,0.430751008,0.158231488,56039.33756,7544090,0.844906305,4424207,1.202771403,0.624988587,0.427980193,141617944,21.82549661,0.826036866,0.72,870,22,18,50,213,160,3365,36,1777,870,5,1,1,2,1.810409857,0.615012107,53266.84242,12.77344732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"216",2012,"Le Moyne-Owen College",1,1,0,0,10002690,0.60212093,1358348,4589942,0.091177534,85,2970,3453,142,3452,10098,200,0.999114044,0.298669324,0.207105785,107785.8714,3901687.409,0.719391434,2178138,1.166787451,0.7517862,0.557794506,31168161,12.57309942,1,0.5,183,17,0,0,1088,2,1,0,1416,249,17,1,0,2,1.949317739,0.655021834,39042.67308,14.61988304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"217",2012,"Lane College",1,1,0,0,15764010,0.699294877,416305,9106921,0.070712738,95,6599,1836,544,6909,7550,670,1,0.401377708,0.037441132,61720.87153,2011601,0.886833651,926432,1.205004031,0.694531289,0.500877568,60947910,14.47963801,1,0.52,599,30,0,0,1999,0,0,0,6350,601,0,1,0,2,0.653594771,0.9325,44982.86869,18.75314228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"218",2012,"King College",1,0,0,0,19594635,0.933139222,13354225,3852281,0.405301579,44,4342,15299,119,5602,22700,1352,1,0.370573676,0.216389724,30393.87664,3565499,0.846050157,-179114,1.207624918,0.790802858,0.541684936,60040014,37.64822134,0.788713911,0.67,174,10,12,13,79,33,1687,14,901,174,0,1,1,2,0.345849802,0.737341772,45601.42222,11.51185771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"219",2009,"Johnson Bible College",1,0,0,0,4376427,0.598843535,1301007,912925,0.229154051,40,4143,2139,69,6157,7010,770,1,0.241415276,0.092531497,53171.27803,7480768,0.36909463,-24264325,1.206210591,0.784565842,0.587006412,128390889,30.63711411,0.748878924,0.67,118,17,1,4,7,21,741,15,213,118,0,1,1,2,1.923406267,0.757575758,53900.1,17.17327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"220",2012,"Johnson University",1,0,0,0,5752337,0.577228023,1675367,1571201,0.225556511,49,4469,3040,92,5815,8800,830,1,0.30019789,0.157006391,68001.72589,7644003,0.429396163,-5743575,1.234473619,0.67359898,0.599371224,150376048,25.51813472,0.680203046,0.73,156,22,3,7,19,17,743,18,333,156,0,1,1,2,2.202072539,0.70718232,58086.74194,16.58031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"221",2012,"East Tennessee State University",0,0,0,1,98886966,0.394103457,41268258,23918558,0.188931004,50,4429,7345,1043,5351,5208,1063,0.826680238,0.63278645,0.087378946,74333.7833,122033038,0.447614359,-3353886,1.333496986,0.652766546,0.509634336,412610660,21.98387455,0.722072678,0.7,2105,17,60,260,848,277,12938,281,5269,2105,35,1,1,2,0.429025816,0.69403684,57263.16112,16.44352393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"222",2012,"Cumberland University",1,0,0,0,15134374,0.89695459,10796214,2203013,0.418315625,43,4084,10460,117,5123,18200,1000,1,0.441668695,0.262047768,41635.67146,2227701,0.871691546,-155003,1.158349723,0.662767881,0.350832088,40580881,32.7572663,0.700239808,0.71,191,15,6,19,193,32,1092,0,695,191,0,1,1,2,2.042419482,0.532894737,46348.02,12.72584446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"223",2012,"Christian Brothers University",1,0,0,0,20569901,0.840431246,14878404,2772017,0.421227437,51,4608,13669,224,7334,25520,590,1,0.512500319,0.206276502,40580.85714,-401215,1.019892967,-1339469,1.216054268,0.766293638,0.729418041,77629195,34.95077356,0.621730382,0.79,306,23,4,78,560,67,867,40,1854,289,2,1,1,2,2.250351617,0.738764045,53462.60377,18.49507736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"224",2009,"Carson-Newman College",1,0,0,0,20299101,0.648748038,11610498,1953774,0.377292451,33,5193,7563,283,5693,17000,800,1,0.408587185,0.272292944,75649.39286,9355461,0.684518659,-1975292,1.277910789,0.679278889,0.541567239,102092575,20.52203519,0.844387755,0.67,444,24,6,11,151,20,1673,20,2815,444,0,1,1,2,0.366464914,0.754752852,48000.22628,20.78379584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"225",2012,"Carson-Newman College",1,0,0,0,22302280,0.687908975,14178423,2696040,0.401857298,38,4804,10445,286,5816,20786,992,1,0.397175492,0.255290006,66000.89277,6012103,0.787666113,5349366,1.2678204,0.669832566,0.48920195,112979110,23.4939759,0.776223776,0.64,445,26,5,14,155,31,1634,33,3542,445,1,1,1,2,0.328587076,0.771008403,48081.36066,20.09857612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"226",2012,"Bryan College-Dayton",1,0,0,0,12947741,0.835813141,5868640,2069066,0.320432792,43,4617,9189,131,5420,19550,0,1,0.347492891,0.238096753,45588.5522,3646492,0.780255466,54103,1.225533455,0.724005606,0.710938616,35862287,27.82874618,0.824175824,0.69,234,17,5,7,70,30,1189,22,850,235,1,1,1,2,1.834862385,0.578616352,49308.75,14.06727829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"227",2012,"Bethel University",1,0,0,0,53284308,0.926740576,11923689,14101838,0.062646496,34,2446,4944,329,2900,11592,650,1,0.571932738,0.112152273,52808.95591,3010039,0.946530351,-6773283,1.209769423,0.524749647,0.428017376,85554305,21.10473174,0.470919325,0.62,804,19,13,102,1457,54,2643,2,6608,2523,598,1,1,2,0.316768957,0.595533499,44688.62097,9.503068699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"228",2012,"Belmont University",1,0,0,0,130836872,0.950056857,24975199,3702253,0.160743351,17,4327,9321,869,6098,23770,1190,1,0.473265949,0.177424459,67361.59218,-22317347,1.205652826,40910581,1.258146596,0.667017046,0.502630508,500801950,27.79023633,0.668528864,0.81,1153,23,15,130,321,188,5360,143,3878,1148,1,1,1,2,0.483008453,0.685738685,76958.82663,13.85199241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"229",2012,"Baptist Memorial College of Health Sciences",1,0,0,0,9843331,1,156750,2062410,0.015674873,34,4242,3825,21,6300,9810,850,1,0.626643621,0.165042396,68633.80676,4363867,0.692841122,1102010,1.245534863,0.743211331,0.46795061,25519965,33.71335505,1,0.83,35,4,2,15,347,8,570,16,100,35,0,1,0,2,3.583061889,0.976744186,62201.98305,20.52117264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"230",2012,"Austin Peay State University",0,0,0,0,56548540,0.539326604,23805184,22811616,0.197210451,56,4594,5308,760,5292,5208,1224,0.948055719,0.513523714,0.162892386,53625.35044,44535245.59,0.55942246,-5050013,1.333176983,0.597540565,0.547582349,239381787,21.37915391,0.701856764,0.69,1274,13,64,212,2021,587,7215,427,3464,1478,240,1,1,2,0.408302144,0.67211838,55630.18732,9.78790972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231",2012,"Aquinas College",1,0,0,0,7968214,0.916644637,2920687,722879,0.180918672,40,4711,6556,14,5206,18450,600,1,0.438816858,0.100430767,46651.07487,755537,0.913393103,-331794,1.145990361,0.79149083,0.62492248,19555262,48.95287958,0.278074866,0.57,20,3,2,27,85,19,469,4,73,19,7,1,1,2,5.235602094,0.443181818,48012.29032,20.41884817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"232",2012,"University of South Dakota",0,0,0,1,53342743,0.393164034,10562476,8725449,0.171875741,33,4261,2956,818,6391,3429,3780,0.724741227,0.548353185,0.093735035,59914.69564,59057226.02,0.474579695,-1034291,1.218872831,0.677979162,0.565456318,325899573,25.21505376,0.46641791,0.78,1127,15,173,139,194,226,8574,169,3287,1127,125,1,1,2,1.021505376,0.675,62242.66107,17.05645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"233",2012,"University of Sioux Falls",1,0,0,0,14996393,0.741290693,9779506,1315134,0.38758372,33,4290,12436,145,8335,22090,760,0.995229005,0.380162885,0.282848525,47288.57936,4297347.379,0.777267275,632117,1.235319467,0.660279867,0.30127889,80650765,34.96143959,0.664215686,0.74,178,15,2,10,37,28,1351,8,1017,178,6,1,1,2,0.685518423,0.518518519,47306.39683,14.39588689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"234",2012,"South Dakota State University",0,0,0,0,76719758,0.377695318,11537638,12604627,0.091113548,33,4114,2085,1590,6797,3429,3458,0.491047531,0.604390415,0.152811109,47963.33413,33212203.82,0.697884007,2951662,1.213236702,0.709383701,0.586599059,442265207,21.65328295,0.804537522,0.73,2147,19,193,150,164,186,11273,190,4673,2147,94,1,0,2,1.152574398,0.624500182,62353.17811,16.23051488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"235",2012,"South Dakota School of Mines and Technology",0,0,0,0,15355692,0.318299495,2884572,2136810,0.13081192,26,4937,2584,260,6688,3430,5390,0.60694831,0.616266684,0.113325386,92290.27886,17499647.27,0.467372803,-5849236,1.206999968,0.613125444,0.422024568,84047483,17.61504206,0.716292135,0.79,402,20,57,26,17,68,1942,66,1030,402,17,1,1,2,2.523503216,0.600382409,76537.99231,15.53686294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"236",2012,"Presentation College",1,0,0,0,7015989,0.723493327,1731736,1312082,0.186018783,54,4027,3584,79,7918,15260,175,1,0.360508296,0.243426821,63131.07042,1948623,0.782631641,685801,1.267164086,0.694780985,0.593144179,25791543,25.72463768,0.781690141,0.67,99,14,45,6,44,11,541,0,288,99,2,1,1,2,3.260869565,0.786764706,41722.72093,19.38405797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"237",2012,"Northern State University",0,0,0,0,11601625,0.41297027,3241610,3152042,0.166564837,42,4533,2283,274,6155,3429,3522,0.953717044,0.456381636,0.189174117,72363.92221,16692668.58,0.410034093,-899450,1.235853419,0.706509473,0.513357034,54962903,16.86071583,0.79028133,0.68,378,13,72,32,41,63,2657,50,1134,393,15,1,1,2,2.069857697,0.859416446,59788.44086,13.97153946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"238",2012,"Dakota Wesleyan University",1,0,0,0,7764068,0.718865432,6557612,1416554,0.446694026,48,4667,11225,139,7869,20810,0,0.958401542,0.339897894,0.307974986,73557.51877,3490232.371,0.689875669,-482096,1.262564669,0.718950057,0.473447229,53024489,21.91977077,0.575163399,0.66,163,23,9,9,27,23,672,22,526,165,4,1,1,2,2.578796562,0.675257732,47299.14894,18.76790831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"239",2012,"Dakota State University",0,0,0,0,14200329,0.485965089,2160663,2739162,0.061013779,46,4155,1317,235,6293,3429,3468,0.777565572,0.551420215,0.160122188,64730.79838,8843835.224,0.616222349,-627048,1.222214182,0.640018846,0.547023311,34950597,17.82674011,0.643258427,0.67,296,10,32,46,62,67,2641,71,711,296,23,1,1,2,2.103154732,0.753012048,58056.92473,12.51877817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"240",2012,"Black Hills State University",0,0,0,0,20867107,0.596973272,3660019,6623349,0.077768546,46,4456,1379,429,5934,3657,3766,0.842268807,0.509286541,0.156408334,53859.29927,9024804.092,0.69808541,6403612,1.287163422,0.644605581,0.512021287,100159496,16.62174304,0.861261261,0.61,555,14,156,31,28,135,3872,109,1476,561,59,1,0,2,2.036537886,0.758762887,57558.55396,11.02126385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"241",2012,"Augustana College",1,0,0,0,23642614,0.762555111,23209042,1879502,0.495372928,31,4671,15624,309,9160,26250,340,0.867908626,0.52135942,0.134999859,85835.37542,7944804.156,0.748482003,106391,1.323327808,0.620989,0.502674452,130023091,20.50139276,0.975543478,0.83,429,23,5,17,26,25,1649,27,1261,429,3,1,1,2,1.559888579,0.734042553,56288.448,19.22005571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"242",2012,"Wofford College",1,0,0,0,25316596,0.701905022,25218855,1342361,0.499032946,22,4517,18747,199,6366,32070,1120,0.957590757,0.363693567,0.266940411,125819.5946,16455509.39,0.60606464,-8993105,1.322312336,0.663596087,0.437795324,286969524,21.33676093,1,0.87,446,28,3,38,121,22,1294,34,2871,446,0,1,1,2,3.341902314,0.833333333,69441.10744,23.13624679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"243",2012,"Winthrop University",0,0,0,0,59651407,0.634095253,26103623,8423343,0.169409033,43,4719,4449,681,6797,12656,0,0.844105446,0.490986636,0.170274755,60415.97868,21426836.39,0.735726435,-9293757,1.273629279,0.625986734,0.576886747,163026172,25.74827322,0.722056632,0.72,969,20,24,141,1548,76,3855,57,4115,969,14,1,1,2,0.594781274,0.733850129,62712.03147,16.34689179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"244",2012,"Voorhees College",1,1,0,0,6223069,0.477254435,1855351,2797252,0.115428795,91,6500,2303,123,7020,10180,600,1,0.321618203,0.186520199,143589.2391,6987141,0.471080248,-2222410,1.179999784,0.529401852,0.390749253,29086041,14.46540881,1,0.49,137,21,2,1,615,5,1,6,4349,137,0,0,0,2,0.943396226,0.735849057,41620.46341,24.52830189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"245",2012,"University of South Carolina-Upstate",0,0,0,0,47315407,0.700206058,22664158,10674459,0.079009394,49,4773,3880,520,6191,9146,450,0.946208149,0.53509785,0.199472587,51770.33731,9942586.062,0.826354618,-130411,1.278888594,0.630687065,0.341445811,96993428,23.50191245,0.987341772,0.67,751,14,12,121,1426,236,3336,151,3096,795,2,1,1,2,0.361240969,0.588369441,55291.93103,10.96472588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"246",2012,"South Carolina State University",0,1,0,0,35402468,0.425333653,8803359,12943075,0.255540261,75,4798,11962,704,7191,8688,570,0.706282866,0.447562895,0.214290381,84812.23131,25916775.24,0.577346786,-2763835,1.28597756,0.678994898,0.547625243,157727336,18.23915237,0.806362379,0.65,822,22,5,18,4061,28,178,0,3267,824,10,1,1,2,0.882946519,0.878467635,59670.47685,16.77598385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"247",2012,"Coastal Carolina University",0,0,0,0,113551538,0.809766723,25543770,14332160,0.085249765,46,3650,5488,1851,7089,9680,80,0.953031214,0.460213372,0.200482822,72432.15345,891264.4522,0.992212141,16929824,1.276383387,0.669050291,0.594735181,312192350,18.78715815,0.885443038,0.63,2128,25,35,80,1702,281,6641,185,9639,1999,7,1,1,2,0.285374554,0.719691661,61708.76338,12.21165279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"248",2012,"University of South Carolina-Columbia",0,0,0,1,356502106,0.500272807,166054201,24550362,0.235158704,20,4415,4069,2169,6698,9768,400,0.635188994,0.683480978,0.095652024,59964.79393,62411944.38,0.851014917,27744099,1.281856659,0.661015452,0.46818687,1618982096,25.23752755,0.652161466,0.87,4569,20,83,804,3440,980,23008,856,18485,4423,45,1,1,2,0.285394314,0.602669164,83237.69512,18.59759402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"249",2012,"University of South Carolina-Beaufort",0,0,0,0,14629035,0.698780412,5938073,3201041,0.071008938,47,4344,3471,277,7526,7722,436,0.881667938,0.483844443,0.212854412,68187.83011,3167988.657,0.821993345,-218502,1.27361839,0.655463814,0.501125837,47002958,16.29213483,0.988505747,0.54,407,22,8,31,355,115,1281,57,1390,394,26,1,1,2,0.312109863,0.532467532,56569.61905,10.2372035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
